Table with column headers in rows 3 and 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2016 Poverty and Median Household Income Estimates - Counties, States, and National
Source:  U.S. Census Bureau, Small Area Income and Poverty Estimates (SAIPE) Program
Release date:  November 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geographic Information,,,,All Ages,,,,,,Age 0-17,,,,,,Age 5-17 in Families,,,,,,Median Household Income,,,Age 0-4,,,,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-4",90% CI Lower Bound,90% CI Upper Bound
20,097,KS,Kiowa County,302,236,368,13.0,10.2,15.8,85,63,107,15.9,11.7,20.1,58,42,74,14.8,10.7,18.9,"42,976","38,753","47,199",.,.,.,.,.,.
20,099,KS,Labette County,"4,161","3,599","4,723",20.8,18.0,23.6,"1,252","1,008","1,496",26.8,21.6,32.0,851,681,"1,021",25.3,20.2,30.4,"41,103","37,372","44,834",.,.,.,.,.,.
20,101,KS,Lane County,164,127,201,10.1,7.8,12.4,59,43,75,16.3,12.0,20.6,40,29,51,15.8,11.3,20.3,"56,677","50,816","62,538",.,.,.,.,.,.
20,103,KS,Leavenworth County,"6,464","5,247","7,681",8.8,7.2,10.4,"1,979","1,504","2,454",10.4,7.9,12.9,"1,365","1,019","1,711",9.9,7.4,12.4,"67,558","62,554","72,562",.,.,.,.,.,.
20,105,KS,Lincoln County,373,289,457,12.4,9.6,15.2,116,85,147,16.0,11.8,20.2,76,54,98,13.6,9.7,17.5,"42,092","38,294","45,890",.,.,.,.,.,.
20,107,KS,Linn County,"1,569","1,313","1,825",16.6,13.9,19.3,472,363,581,21.3,16.4,26.2,314,233,395,18.7,13.9,23.5,"44,391","40,449","48,333",.,.,.,.,.,.
20,109,KS,Logan County,275,215,335,9.9,7.7,12.1,83,61,105,13.1,9.7,16.5,56,40,72,12.4,9.0,15.8,"48,453","44,109","52,797",.,.,.,.,.,.
20,111,KS,Lyon County,"5,212","4,381","6,043",16.3,13.7,18.9,"1,174",889,"1,459",15.9,12.0,19.8,756,557,955,14.0,10.3,17.7,"43,600","39,298","47,902",.,.,.,.,.,.
20,113,KS,McPherson County,"2,704","2,231","3,177",9.7,8.0,11.4,637,476,798,9.8,7.3,12.3,413,303,523,8.5,6.2,10.8,"56,488","50,811","62,165",.,.,.,.,.,.
20,115,KS,Marion County,"1,271","1,008","1,534",11.2,8.9,13.5,344,255,433,13.4,9.9,16.9,234,169,299,12.1,8.7,15.5,"51,569","46,776","56,362",.,.,.,.,.,.
20,117,KS,Marshall County,995,768,"1,222",10.3,8.0,12.6,312,230,394,13.7,10.1,17.3,218,157,279,13.1,9.4,16.8,"48,687","44,846","52,528",.,.,.,.,.,.
20,119,KS,Meade County,444,358,530,10.9,8.8,13.0,151,115,187,13.9,10.6,17.2,93,67,119,11.6,8.4,14.8,"57,187","50,993","63,381",.,.,.,.,.,.
20,121,KS,Miami County,"2,644","2,099","3,189",8.2,6.5,9.9,764,570,958,9.4,7.0,11.8,517,379,655,8.5,6.2,10.8,"67,651","61,639","73,663",.,.,.,.,.,.
20,123,KS,Mitchell County,712,570,854,11.9,9.5,14.3,220,163,277,15.8,11.7,19.9,151,108,194,15.5,11.1,19.9,"49,552","44,610","54,494",.,.,.,.,.,.
20,125,KS,Montgomery County,"5,953","5,030","6,876",18.9,16.0,21.8,"1,686","1,276","2,096",22.2,16.8,27.6,"1,122",820,"1,424",20.6,15.0,26.2,"41,281","37,727","44,835",.,.,.,.,.,.
20,127,KS,Morris County,646,508,784,11.8,9.3,14.3,178,132,224,15.9,11.8,20.0,123,89,157,14.9,10.7,19.1,"48,093","43,188","52,998",.,.,.,.,.,.
20,129,KS,Morton County,342,272,412,12.4,9.9,14.9,126,93,159,17.6,12.9,22.3,84,60,108,16.1,11.5,20.7,"49,717","44,175","55,259",.,.,.,.,.,.
20,131,KS,Nemaha County,928,745,"1,111",9.3,7.5,11.1,287,214,360,10.9,8.1,13.7,197,141,253,10.5,7.5,13.5,"55,324","49,743","60,905",.,.,.,.,.,.
20,133,KS,Neosho County,"2,552","2,077","3,027",16.4,13.4,19.4,860,650,"1,070",21.9,16.5,27.3,572,420,724,20.4,15.0,25.8,"42,441","38,307","46,575",.,.,.,.,.,.
20,135,KS,Ness County,325,257,393,11.3,9.0,13.6,88,66,110,13.9,10.4,17.4,60,43,77,13.2,9.6,16.8,"46,439","41,487","51,391",.,.,.,.,.,.
20,137,KS,Norton County,640,503,777,13.7,10.8,16.6,173,128,218,16.8,12.5,21.1,120,87,153,16.0,11.6,20.4,"45,845","41,839","49,851",.,.,.,.,.,.
20,139,KS,Osage County,"1,707","1,339","2,075",10.9,8.5,13.3,552,410,694,15.1,11.2,19.0,375,271,479,13.5,9.8,17.2,"54,760","51,675","57,845",.,.,.,.,.,.
20,141,KS,Osborne County,501,404,598,14.2,11.4,17.0,154,117,191,20.8,15.9,25.7,99,72,126,19.0,13.8,24.2,"41,967","37,694","46,240",.,.,.,.,.,.
20,143,KS,Ottawa County,618,490,746,10.7,8.5,12.9,196,148,244,14.4,10.9,17.9,129,94,164,12.1,8.8,15.4,"52,808","47,436","58,180",.,.,.,.,.,.
20,145,KS,Pawnee County,840,650,"1,030",14.7,11.4,18.0,196,145,247,18.6,13.8,23.4,122,88,156,15.9,11.4,20.4,"46,961","41,877","52,045",.,.,.,.,.,.
20,147,KS,Phillips County,673,539,807,12.6,10.1,15.1,207,158,256,16.6,12.7,20.5,138,102,174,15.1,11.1,19.1,"49,386","44,788","53,984",.,.,.,.,.,.
20,149,KS,Pottawatomie County,"1,917","1,527","2,307",8.2,6.5,9.9,622,463,781,9.1,6.8,11.4,409,294,524,8.2,5.9,10.5,"64,704","59,403","70,005",.,.,.,.,.,.
20,151,KS,Pratt County,"1,048",823,"1,273",11.4,9.0,13.8,350,258,442,15.1,11.1,19.1,231,165,297,14.3,10.2,18.4,"51,419","46,420","56,418",.,.,.,.,.,.
20,153,KS,Rawlins County,310,244,376,12.4,9.8,15.0,85,63,107,16.1,11.9,20.3,59,42,76,15.6,11.2,20.0,"47,377","42,809","51,945",.,.,.,.,.,.
20,155,KS,Reno County,"8,844","7,311","10,377",14.7,12.1,17.3,"2,574","1,994","3,154",18.0,13.9,22.1,"1,738","1,321","2,155",16.3,12.4,20.2,"46,208","42,932","49,484",.,.,.,.,.,.
20,157,KS,Republic County,524,403,645,11.4,8.8,14.0,157,115,199,16.7,12.3,21.1,113,82,144,16.2,11.7,20.7,"43,921","39,952","47,890",.,.,.,.,.,.
20,159,KS,Rice County,"1,167",921,"1,413",12.8,10.1,15.5,377,285,469,16.6,12.5,20.7,245,180,310,14.7,10.8,18.6,"47,737","43,665","51,809",.,.,.,.,.,.
20,161,KS,Riley County,"11,709","10,304","13,114",18.2,16.0,20.4,"1,528","1,123","1,933",12.3,9.0,15.6,"1,013",728,"1,298",12.6,9.0,16.2,"49,901","46,984","52,818",.,.,.,.,.,.
20,163,KS,Rooks County,592,466,718,11.9,9.4,14.4,155,115,195,13.5,10.0,17.0,107,77,137,12.8,9.2,16.4,"45,268","41,529","49,007",.,.,.,.,.,.
20,165,KS,Rush County,360,279,441,12.0,9.3,14.7,104,77,131,17.6,13.0,22.2,73,53,93,16.0,11.6,20.4,"45,281","40,577","49,985",.,.,.,.,.,.
20,167,KS,Russell County,"1,002",787,"1,217",14.5,11.4,17.6,298,219,377,19.6,14.4,24.8,194,138,250,18.8,13.4,24.2,"43,857","39,220","48,494",.,.,.,.,.,.
20,169,KS,Saline County,"6,426","5,209","7,643",12.0,9.7,14.3,"1,975","1,457","2,493",15.3,11.3,19.3,"1,280",909,"1,651",14.0,10.0,18.0,"48,748","45,151","52,345",.,.,.,.,.,.
20,171,KS,Scott County,370,286,454,7.5,5.8,9.2,141,104,178,10.8,8.0,13.6,99,71,127,10.4,7.5,13.3,"60,540","54,730","66,350",.,.,.,.,.,.
20,173,KS,Sedgwick County,"75,334","69,854","80,814",14.9,13.8,16.0,"23,556","20,669","26,443",17.8,15.6,20.0,"16,064","13,968","18,160",16.8,14.6,19.0,"52,612","50,817","54,407",.,.,.,.,.,.
20,175,KS,Seward County,"3,017","2,388","3,646",13.6,10.8,16.4,"1,262",928,"1,596",17.7,13.0,22.4,835,601,"1,069",16.7,12.0,21.4,"48,648","43,632","53,664",.,.,.,.,.,.
20,177,KS,Shawnee County,"18,931","16,159","21,703",10.9,9.3,12.5,"5,921","4,464","7,378",14.1,10.6,17.6,"4,115","3,035","5,195",13.4,9.9,16.9,"55,387","52,887","57,887",.,.,.,.,.,.
20,179,KS,Sheridan County,284,217,351,11.5,8.8,14.2,104,76,132,18.0,13.1,22.9,71,50,92,16.0,11.3,20.7,"49,860","44,645","55,075",.,.,.,.,.,.
20,181,KS,Sherman County,841,660,"1,022",14.4,11.3,17.5,263,196,330,18.9,14.1,23.7,171,122,220,17.2,12.3,22.1,"48,456","44,722","52,190",.,.,.,.,.,.
20,183,KS,Smith County,507,406,608,14.2,11.4,17.0,118,89,147,17.2,13.0,21.4,81,60,102,15.2,11.2,19.2,"40,006","35,724","44,288",.,.,.,.,.,.
20,185,KS,Stafford County,547,428,666,13.3,10.4,16.2,199,146,252,19.8,14.6,25.0,138,99,177,18.8,13.5,24.1,"46,104","41,882","50,326",.,.,.,.,.,.
20,187,KS,Stanton County,220,170,270,10.9,8.4,13.4,88,64,112,15.6,11.4,19.8,59,42,76,14.0,10.0,18.0,"58,135","51,818","64,452",.,.,.,.,.,.
20,189,KS,Stevens County,551,427,675,10.0,7.8,12.2,222,164,280,13.4,9.9,16.9,150,108,192,12.0,8.6,15.4,"57,432","51,256","63,608",.,.,.,.,.,.
20,191,KS,Sumner County,"3,091","2,547","3,635",13.5,11.1,15.9,964,747,"1,181",17.2,13.3,21.1,648,489,807,15.3,11.6,19.0,"52,186","47,001","57,371",.,.,.,.,.,.
20,193,KS,Thomas County,787,616,958,10.5,8.2,12.8,195,144,246,10.8,8.0,13.6,123,89,157,9.9,7.1,12.7,"53,816","48,836","58,796",.,.,.,.,.,.
20,195,KS,Trego County,309,239,379,11.0,8.5,13.5,75,55,95,14.5,10.6,18.4,53,38,68,14.9,10.7,19.1,"46,756","41,770","51,742",.,.,.,.,.,.
20,197,KS,Wabaunsee County,549,433,665,8.1,6.4,9.8,182,135,229,11.1,8.3,13.9,123,90,156,10.0,7.3,12.7,"61,502","55,625","67,379",.,.,.,.,.,.
20,199,KS,Wallace County,179,140,218,12.1,9.5,14.7,44,33,55,11.9,8.8,15.0,30,22,38,10.7,7.7,13.7,"47,844","42,777","52,911",.,.,.,.,.,.
20,201,KS,Washington County,588,460,716,10.8,8.4,13.2,172,127,217,13.9,10.3,17.5,117,85,149,13.0,9.4,16.6,"45,077","41,118","49,036",.,.,.,.,.,.
20,203,KS,Wichita County,244,188,300,11.7,9.0,14.4,101,74,128,17.6,12.9,22.3,67,48,86,15.7,11.2,20.2,"55,336","49,620","61,052",.,.,.,.,.,.
20,205,KS,Wilson County,"1,402","1,134","1,670",16.4,13.3,19.5,464,349,579,23.1,17.4,28.8,315,229,401,21.4,15.6,27.2,"43,134","39,354","46,914",.,.,.,.,.,.
20,207,KS,Woodson County,571,472,670,18.4,15.2,21.6,155,114,196,23.5,17.2,29.8,105,75,135,20.9,15.0,26.8,"35,417","31,763","39,071",.,.,.,.,.,.
20,209,KS,Wyandotte County,"31,432","28,158","34,706",19.4,17.4,21.4,"11,063","9,133","12,993",24.4,20.1,28.7,"7,153","5,698","8,608",22.5,17.9,27.1,"43,396","41,125","45,667",.,.,.,.,.,.
21,000,KY,Kentucky,"782,779","766,290","799,268",18.2,17.8,18.6,"241,231","232,633","249,829",24.4,23.5,25.3,"164,086","156,662","171,510",23.0,22.0,24.0,"46,610","46,022","47,198","70,987","66,861","75,113",26.6,25.1,28.1
21,001,KY,Adair County,"4,633","3,796","5,470",26.1,21.4,30.8,"1,381","1,057","1,705",36.7,28.1,45.3,967,730,"1,204",35.1,26.5,43.7,"33,925","30,844","37,006",.,.,.,.,.,.
21,003,KY,Allen County,"3,790","3,053","4,527",18.6,15.0,22.2,"1,353","1,039","1,667",28.0,21.5,34.5,905,679,"1,131",25.6,19.2,32.0,"41,368","37,562","45,174",.,.,.,.,.,.
21,005,KY,Anderson County,"2,335","1,890","2,780",10.6,8.6,12.6,785,604,966,15.3,11.8,18.8,536,406,666,14.0,10.6,17.4,"57,448","51,465","63,431",.,.,.,.,.,.
21,007,KY,Ballard County,"1,277","1,029","1,525",16.2,13.1,19.3,416,323,509,24.3,18.9,29.7,287,220,354,21.9,16.8,27.0,"45,074","40,232","49,916",.,.,.,.,.,.
21,009,KY,Barren County,"9,397","8,202","10,592",21.8,19.0,24.6,"3,075","2,502","3,648",30.4,24.7,36.1,"2,131","1,710","2,552",29.5,23.7,35.3,"40,274","37,463","43,085",.,.,.,.,.,.
21,011,KY,Bath County,"3,034","2,522","3,546",24.9,20.7,29.1,"1,051",825,"1,277",34.4,27.0,41.8,730,564,896,33.2,25.7,40.7,"36,468","32,821","40,115",.,.,.,.,.,.
21,013,KY,Bell County,"10,096","8,600","11,592",38.7,33.0,44.4,"2,675","2,104","3,246",47.4,37.3,57.5,"1,869","1,436","2,302",46.7,35.9,57.5,"26,014","23,267","28,761",.,.,.,.,.,.
21,015,KY,Boone County,"9,662","7,996","11,328",7.6,6.3,8.9,"3,483","2,796","4,170",10.3,8.3,12.3,"2,232","1,718","2,746",8.8,6.8,10.8,"72,942","68,546","77,338",.,.,.,.,.,.
21,017,KY,Bourbon County,"3,466","2,856","4,076",17.6,14.5,20.7,"1,214",967,"1,461",27.3,21.8,32.8,804,622,986,24.9,19.3,30.5,"46,231","41,935","50,527",.,.,.,.,.,.
21,019,KY,Boyd County,"8,356","6,831","9,881",18.2,14.9,21.5,"2,613","2,024","3,202",26.1,20.2,32.0,"1,767","1,337","2,197",25.0,18.9,31.1,"44,569","40,249","48,889",.,.,.,.,.,.
21,021,KY,Boyle County,"4,562","3,726","5,398",17.1,14.0,20.2,"1,369","1,072","1,666",23.2,18.2,28.2,942,725,"1,159",22.0,16.9,27.1,"44,834","40,533","49,135",.,.,.,.,.,.
21,023,KY,Bracken County,"1,386","1,141","1,631",16.7,13.7,19.7,473,363,583,23.8,18.3,29.3,336,256,416,23.1,17.6,28.6,"47,182","42,182","52,182",.,.,.,.,.,.
21,025,KY,Breathitt County,"4,466","3,733","5,199",34.3,28.7,39.9,"1,184",915,"1,453",44.2,34.1,54.3,831,630,"1,032",45.5,34.5,56.5,"26,659","23,801","29,517",.,.,.,.,.,.
21,027,KY,Breckinridge County,"3,386","2,705","4,067",17.3,13.8,20.8,"1,174",901,"1,447",26.2,20.1,32.3,812,610,"1,014",24.2,18.2,30.2,"43,053","38,669","47,437",.,.,.,.,.,.
21,029,KY,Bullitt County,"8,144","6,890","9,398",10.4,8.8,12.0,"2,516","2,012","3,020",14.4,11.5,17.3,"1,691","1,307","2,075",12.8,9.9,15.7,"63,570","59,502","67,638",.,.,.,.,.,.
21,031,KY,Butler County,"2,234","1,817","2,651",17.8,14.5,21.1,760,593,927,27.4,21.4,33.4,523,399,647,25.8,19.7,31.9,"41,701","37,497","45,905",.,.,.,.,.,.
21,033,KY,Caldwell County,"2,523","2,104","2,942",20.4,17.0,23.8,917,758,"1,076",33.6,27.8,39.4,697,579,815,35.0,29.1,40.9,"40,327","35,966","44,688",.,.,.,.,.,.
21,035,KY,Calloway County,"7,430","6,537","8,323",21.2,18.7,23.7,"1,682","1,375","1,989",24.9,20.4,29.4,"1,250","1,032","1,468",26.0,21.5,30.5,"39,438","36,033","42,843",.,.,.,.,.,.
21,037,KY,Campbell County,"11,120","9,436","12,804",12.5,10.6,14.4,"3,212","2,625","3,799",16.7,13.6,19.8,"2,210","1,781","2,639",16.0,12.9,19.1,"61,490","58,333","64,647",.,.,.,.,.,.
21,039,KY,Carlisle County,693,540,846,14.5,11.3,17.7,270,206,334,25.3,19.3,31.3,183,137,229,24.5,18.4,30.6,"45,362","41,277","49,447",.,.,.,.,.,.
21,041,KY,Carroll County,"2,152","1,787","2,517",20.8,17.3,24.3,855,697,"1,013",32.3,26.3,38.3,564,448,680,30.7,24.4,37.0,"47,726","42,616","52,836",.,.,.,.,.,.
21,043,KY,Carter County,"5,932","4,819","7,045",22.6,18.4,26.8,"1,885","1,472","2,298",31.6,24.7,38.5,"1,272",975,"1,569",30.0,23.0,37.0,"37,406","33,729","41,083",.,.,.,.,.,.
21,045,KY,Casey County,"4,260","3,486","5,034",27.8,22.7,32.9,"1,285",977,"1,593",36.6,27.8,45.4,919,693,"1,145",36.5,27.5,45.5,"29,417","26,297","32,537",.,.,.,.,.,.
21,047,KY,Christian County,"13,938","11,986","15,890",20.8,17.9,23.7,"5,237","4,167","6,307",27.0,21.5,32.5,"3,688","2,908","4,468",29.4,23.2,35.6,"41,081","37,955","44,207",.,.,.,.,.,.
21,049,KY,Clark County,"5,618","4,729","6,507",15.9,13.4,18.4,"1,944","1,582","2,306",24.8,20.2,29.4,"1,350","1,083","1,617",23.5,18.9,28.1,"48,474","43,970","52,978",.,.,.,.,.,.
21,051,KY,Clay County,"7,945","6,526","9,364",42.1,34.6,49.6,"2,211","1,735","2,687",52.4,41.1,63.7,"1,555","1,198","1,912",53.0,40.8,65.2,"24,901","22,224","27,578",.,.,.,.,.,.
21,053,KY,Clinton County,"2,538","1,991","3,085",25.3,19.8,30.8,832,636,"1,028",36.7,28.0,45.4,573,431,715,34.9,26.3,43.5,"29,582","26,614","32,550",.,.,.,.,.,.
21,055,KY,Crittenden County,"1,660","1,312","2,008",18.6,14.7,22.5,612,465,759,29.2,22.2,36.2,434,326,542,28.1,21.1,35.1,"40,656","38,060","43,252",.,.,.,.,.,.
21,057,KY,Cumberland County,"1,679","1,335","2,023",25.3,20.1,30.5,543,416,670,38.1,29.2,47.0,383,289,477,37.8,28.5,47.1,"30,771","27,443","34,099",.,.,.,.,.,.
21,059,KY,Daviess County,"15,895","13,995","17,795",16.4,14.4,18.4,"4,695","3,798","5,592",19.9,16.1,23.7,"3,050","2,394","3,706",18.0,14.1,21.9,"51,153","47,764","54,542",.,.,.,.,.,.
21,061,KY,Edmonson County,"2,668","2,214","3,122",22.3,18.5,26.1,691,546,836,30.7,24.3,37.1,484,375,593,29.0,22.5,35.5,"38,395","34,297","42,493",.,.,.,.,.,.
21,063,KY,Elliott County,"1,998","1,576","2,420",30.7,24.2,37.2,500,387,613,37.0,28.7,45.3,348,267,429,34.8,26.6,43.0,"33,335","30,026","36,644",.,.,.,.,.,.
21,065,KY,Estill County,"3,852","3,112","4,592",27.3,22.1,32.5,"1,190",942,"1,438",39.1,31.0,47.2,847,673,"1,021",37.8,30.0,45.6,"33,839","30,294","37,384",.,.,.,.,.,.
21,067,KY,Fayette County,"54,406","50,587","58,225",17.9,16.6,19.2,"14,702","12,932","16,472",22.3,19.6,25.0,"9,798","8,452","11,144",21.2,18.3,24.1,"53,288","50,827","55,749",.,.,.,.,.,.
21,069,KY,Fleming County,"3,066","2,503","3,629",21.2,17.3,25.1,"1,180",939,"1,421",33.8,26.9,40.7,808,628,988,31.7,24.6,38.8,"38,860","35,021","42,699",.,.,.,.,.,.
21,071,KY,Floyd County,"11,137","9,312","12,962",30.4,25.4,35.4,"3,042","2,368","3,716",38.4,29.9,46.9,"2,124","1,627","2,621",37.7,28.9,46.5,"31,295","28,142","34,448",.,.,.,.,.,.
21,073,KY,Franklin County,"6,708","5,569","7,847",13.7,11.4,16.0,"2,178","1,694","2,662",20.9,16.2,25.6,"1,463","1,102","1,824",19.5,14.7,24.3,"52,395","47,715","57,075",.,.,.,.,.,.
21,075,KY,Fulton County,"1,712","1,364","2,060",30.0,23.9,36.1,598,466,730,46.7,36.4,57.0,410,311,509,45.2,34.3,56.1,"30,605","27,295","33,915",.,.,.,.,.,.
21,077,KY,Gallatin County,"1,238",963,"1,513",14.5,11.3,17.7,493,376,610,23.9,18.2,29.6,335,251,419,21.5,16.1,26.9,"49,945","45,630","54,260",.,.,.,.,.,.
21,079,KY,Garrard County,"2,784","2,207","3,361",16.3,12.9,19.7,909,699,"1,119",24.4,18.8,30.0,617,462,772,22.4,16.8,28.0,"46,967","42,871","51,063",.,.,.,.,.,.
21,081,KY,Grant County,"3,787","3,090","4,484",15.6,12.7,18.5,"1,442","1,105","1,779",22.0,16.9,27.1,977,733,"1,221",20.6,15.5,25.7,"49,312","44,279","54,345",.,.,.,.,.,.
21,083,KY,Graves County,"7,571","6,436","8,706",20.7,17.6,23.8,"2,620","2,147","3,093",30.0,24.6,35.4,"1,797","1,442","2,152",28.5,22.9,34.1,"41,705","38,397","45,013",.,.,.,.,.,.
21,085,KY,Grayson County,"5,585","4,624","6,546",22.1,18.3,25.9,"1,943","1,553","2,333",32.2,25.7,38.7,"1,317","1,032","1,602",30.2,23.7,36.7,"38,418","34,797","42,039",.,.,.,.,.,.
21,087,KY,Green County,"2,223","1,756","2,690",20.4,16.1,24.7,660,508,812,28.7,22.1,35.3,456,345,567,26.4,20.0,32.8,"36,246","32,586","39,906",.,.,.,.,.,.
21,089,KY,Greenup County,"6,131","5,039","7,223",17.4,14.3,20.5,"1,875","1,480","2,270",24.4,19.3,29.5,"1,330","1,042","1,618",23.2,18.2,28.2,"46,815","43,590","50,040",.,.,.,.,.,.
21,091,KY,Hancock County,"1,100",874,"1,326",12.6,10.0,15.2,383,294,472,17.4,13.3,21.5,264,200,328,16.5,12.5,20.5,"56,823","51,588","62,058",.,.,.,.,.,.
21,093,KY,Hardin County,"14,306","12,127","16,485",13.8,11.7,15.9,"4,780","3,776","5,784",18.5,14.6,22.4,"3,121","2,422","3,820",16.7,12.9,20.5,"52,040","48,917","55,163",.,.,.,.,.,.
21,095,KY,Harlan County,"9,889","8,569","11,209",37.1,32.1,42.1,"2,642","2,134","3,150",44.1,35.6,52.6,"1,872","1,492","2,252",44.3,35.3,53.3,"25,240","23,216","27,264",.,.,.,.,.,.
21,097,KY,Harrison County,"2,820","2,225","3,415",15.3,12.1,18.5,985,757,"1,213",23.4,18.0,28.8,679,512,846,21.7,16.4,27.0,"49,615","44,844","54,386",.,.,.,.,.,.
21,099,KY,Hart County,"3,998","3,259","4,737",21.8,17.8,25.8,"1,317","1,025","1,609",30.1,23.4,36.8,898,673,"1,123",28.8,21.6,36.0,"36,628","33,147","40,109",.,.,.,.,.,.
21,101,KY,Henderson County,"7,739","6,564","8,914",17.1,14.5,19.7,"2,622","2,130","3,114",24.9,20.2,29.6,"1,745","1,381","2,109",22.6,17.9,27.3,"46,936","42,998","50,874",.,.,.,.,.,.
21,103,KY,Henry County,"2,886","2,479","3,293",18.5,15.9,21.1,"1,114",954,"1,274",30.7,26.3,35.1,808,694,922,29.3,25.2,33.4,"51,774","48,547","55,001",.,.,.,.,.,.
21,105,KY,Hickman County,884,703,"1,065",20.1,16.0,24.2,296,229,363,32.9,25.5,40.3,202,154,250,30.1,22.9,37.3,"39,859","35,517","44,201",.,.,.,.,.,.
21,107,KY,Hopkins County,"8,154","6,851","9,457",18.3,15.4,21.2,"2,495","1,954","3,036",24.3,19.0,29.6,"1,672","1,261","2,083",22.2,16.7,27.7,"43,590","39,609","47,571",.,.,.,.,.,.
21,109,KY,Jackson County,"4,213","3,529","4,897",31.9,26.7,37.1,"1,187",948,"1,426",40.5,32.3,48.7,839,662,"1,016",39.3,31.0,47.6,"30,798","27,921","33,675",.,.,.,.,.,.
21,111,KY,Jefferson County,"111,467","102,831","120,103",14.9,13.7,16.1,"35,104","31,002","39,206",20.9,18.5,23.3,"23,388","20,373","26,403",19.6,17.1,22.1,"52,008","50,640","53,376",.,.,.,.,.,.
21,113,KY,Jessamine County,"8,014","6,877","9,151",15.9,13.6,18.2,"2,665","2,158","3,172",21.2,17.2,25.2,"1,890","1,531","2,249",20.8,16.8,24.8,"55,047","50,012","60,082",.,.,.,.,.,.
21,115,KY,Johnson County,"5,814","4,727","6,901",25.9,21.1,30.7,"1,619","1,252","1,986",31.9,24.7,39.1,"1,088",828,"1,348",29.6,22.5,36.7,"35,408","31,632","39,184",.,.,.,.,.,.
21,117,KY,Kenton County,"20,493","17,853","23,133",12.6,11.0,14.2,"7,060","5,910","8,210",18.2,15.2,21.2,"4,554","3,688","5,420",16.3,13.2,19.4,"61,798","58,994","64,602",.,.,.,.,.,.
21,119,KY,Knott County,"5,659","4,785","6,533",38.2,32.3,44.1,"1,489","1,193","1,785",47.0,37.6,56.4,"1,064",853,"1,275",46.8,37.5,56.1,"29,786","26,557","33,015",.,.,.,.,.,.
21,121,KY,Knox County,"12,097","10,612","13,582",39.2,34.4,44.0,"3,375","2,751","3,999",46.5,37.9,55.1,"2,189","1,712","2,666",41.8,32.7,50.9,"27,432","24,585","30,279",.,.,.,.,.,.
21,123,KY,Larue County,"2,312","1,849","2,775",16.9,13.5,20.3,830,651,"1,009",27.8,21.8,33.8,587,455,719,26.6,20.6,32.6,"44,522","40,248","48,796",.,.,.,.,.,.
21,125,KY,Laurel County,"13,782","11,766","15,798",23.2,19.8,26.6,"4,310","3,529","5,091",31.6,25.9,37.3,"3,152","2,595","3,709",31.6,26.0,37.2,"38,323","34,361","42,285",.,.,.,.,.,.
21,127,KY,Lawrence County,"4,251","3,471","5,031",27.1,22.1,32.1,"1,251",960,"1,542",33.7,25.9,41.5,884,665,"1,103",33.4,25.1,41.7,"33,757","30,065","37,449",.,.,.,.,.,.
21,129,KY,Lee County,"2,487","2,099","2,875",39.0,32.9,45.1,685,539,831,52.6,41.4,63.8,476,366,586,50.1,38.6,61.6,"25,372","22,688","28,056",.,.,.,.,.,.
21,131,KY,Leslie County,"3,265","2,610","3,920",31.8,25.4,38.2,870,662,"1,078",38.9,29.6,48.2,610,456,764,38.0,28.4,47.6,"28,595","25,487","31,703",.,.,.,.,.,.
21,133,KY,Letcher County,"7,113","6,124","8,102",31.6,27.2,36.0,"2,171","1,810","2,532",44.7,37.3,52.1,"1,396","1,111","1,681",39.7,31.6,47.8,"29,308","26,785","31,831",.,.,.,.,.,.
21,135,KY,Lewis County,"3,545","2,915","4,175",26.8,22.0,31.6,"1,078",825,"1,331",37.5,28.7,46.3,771,581,961,36.4,27.4,45.4,"32,848","29,309","36,387",.,.,.,.,.,.
21,137,KY,Lincoln County,"5,499","4,554","6,444",22.9,19.0,26.8,"1,741","1,362","2,120",31.6,24.7,38.5,"1,210",926,"1,494",30.2,23.1,37.3,"35,934","32,512","39,356",.,.,.,.,.,.
21,139,KY,Livingston County,"1,329","1,053","1,605",14.5,11.5,17.5,442,336,548,24.1,18.3,29.9,310,232,388,23.4,17.5,29.3,"45,229","40,593","49,865",.,.,.,.,.,.
21,141,KY,Logan County,"4,581","3,742","5,420",17.5,14.3,20.7,"1,612","1,245","1,979",26.2,20.2,32.2,"1,154",891,"1,417",25.8,19.9,31.7,"43,985","39,740","48,230",.,.,.,.,.,.
21,143,KY,Lyon County,"1,152",917,"1,387",16.4,13.1,19.7,264,205,323,22.8,17.7,27.9,182,139,225,20.2,15.4,25.0,"44,767","40,020","49,514",.,.,.,.,.,.
