245574,0.0
476158,0.0
627023,0.0
162325,0.0
624049,0.0
455772,0.0
568448,0.0
581786,0.0
245519,0.0
641010,0.0
180730,0.0
163222,0.0
166174,0.0
282667,0.0
302768,0.0
306898,0.0
289465,0.0
701962,0.0
518592,0.0
101923,0.0
92471,1.0
522872,0.0
565941,0.0
428674,0.0
575352,0.0
109021,0.0
225452,0.0
300950,0.0
592638,0.0
372096,0.0
450585,0.0
674530,0.0
766068,0.0
222407,0.0
411034,0.0
312009,1.0
483766,0.0
461512,0.0
709021,0.0
84569,0.0
673740,0.0
299352,0.0
702799,0.0
94083,0.0
660380,0.0
682568,1.0
166902,0.0
282679,0.0
758356,0.0
609389,1.0
322354,0.0
158364,1.0
615905,0.0
700418,0.0
163727,0.0
779064,0.0
379985,0.0
105450,0.0
454115,0.0
708298,0.0
586576,0.0
691676,0.0
590218,0.0
668940,0.0
381495,0.0
565380,0.0
712368,0.0
232728,0.0
618164,0.0
745811,0.0
504204,0.0
657174,0.0
606436,0.0
86513,2.0
309073,1.0
264039,0.0
390625,0.0
126870,0.0
628501,0.0
108281,0.0
468441,1.0
625545,0.0
375515,0.0
586927,0.0
782088,0.0
565933,0.0
355864,0.0
117719,0.0
579442,0.0
624249,0.0
586929,0.0
624625,0.0
365701,0.0
160803,0.0
92461,0.0
461752,0.0
637090,0.0
679159,0.0
72840,0.0
703494,0.0
634494,0.0
331790,0.0
377975,0.0
467638,0.0
120615,0.0
298654,0.0
154480,0.0
571669,0.0
431378,0.0
165135,0.0
337636,0.0
78042,1.0
88218,0.0
372103,0.0
366366,0.0
706947,0.0
359710,0.0
112200,0.0
97291,0.0
197509,0.0
294084,0.0
378379,0.0
219252,1.0
81031,1.0
637282,0.0
220745,0.0
444251,0.0
570627,0.0
482840,0.0
288318,0.0
706864,0.0
160917,0.0
94595,0.0
116890,0.0
579400,0.0
565382,0.0
626489,0.0
138227,0.0
606472,0.0
302208,0.0
512783,0.0
522952,1.0
527051,0.0
698100,0.0
668889,1.0
301418,0.0
685206,0.0
187363,0.0
720026,0.0
513661,0.0
307059,0.0
378958,0.0
469097,0.0
766932,0.0
640748,0.0
673720,0.0
231995,0.0
697683,0.0
246085,0.0
302126,0.0
195803,0.0
459297,0.0
701343,0.0
517654,0.0
350461,0.0
608901,0.0
238865,0.0
731013,0.0
116490,0.0
717103,0.0
681498,0.0
457695,0.0
668096,0.0
237800,0.0
584413,0.0
611645,0.0
291690,0.0
624988,0.0
308190,0.0
191902,0.0
630818,0.0
428701,0.0
361888,0.0
587671,0.0
744896,0.0
512795,0.0
603762,0.0
526808,0.0
396438,0.0
222803,1.0
566433,0.0
363184,0.0
601870,0.0
696333,0.0
237503,0.0
166218,0.0
743585,0.0
718945,0.0
721930,0.0
298380,2.0
163312,0.0
96090,0.0
391767,0.0
126274,0.0
637559,0.0
483786,0.0
305893,0.0
647993,0.0
372152,0.0
359388,0.0
744393,0.0
155236,0.0
306600,1.0
190635,0.0
441894,0.0
90830,2.0
475305,0.0
304898,0.0
285586,0.0
510466,0.0
582970,0.0
98109,0.0
443199,0.0
581575,0.0
603946,0.0
422089,0.0
286920,0.0
649510,0.0
633640,0.0
260049,0.0
594371,0.0
508280,0.0
239000,0.0
404778,0.0
753960,0.0
306771,0.0
89910,0.0
526284,0.0
107745,0.0
575915,0.0
643131,0.0
184247,0.0
307011,0.0
286555,0.0
101059,0.0
506844,0.0
535429,0.0
302492,0.0
463141,1.0
371645,0.0
298945,0.0
166102,0.0
714924,0.0
380273,0.0
103576,0.0
737780,0.0
428670,0.0
566997,0.0
379512,0.0
302793,0.0
319111,0.0
300781,0.0
118264,0.0
95074,0.0
408409,0.0
576034,0.0
625551,0.0
775460,0.0
230912,0.0
641003,0.0
95358,0.0
514053,0.0
747527,0.0
723027,0.0
640108,0.0
232092,0.0
696615,0.0
120667,0.0
598192,0.0
386995,0.0
703514,0.0
289466,1.0
301882,1.0
91659,0.0
197613,0.0
121421,0.0
435326,0.0
345238,0.0
223390,0.0
197618,0.0
654694,0.0
641014,0.0
586868,0.0
764418,0.0
778131,0.0
371436,0.0
173745,0.0
525887,0.0
106359,0.0
282156,0.0
170838,0.0
474626,0.0
244678,0.0
443446,0.0
101219,0.0
673155,0.0
102642,0.0
319172,0.0
677489,0.0
412027,0.0
771887,0.0
209128,0.0
459591,0.0
439788,0.0
366365,0.0
640990,0.0
154469,0.0
289684,0.0
454690,0.0
118639,0.0
284965,1.0
700618,0.0
451862,0.0
172056,0.0
473967,0.0
739025,0.0
92158,1.0
674943,0.0
754402,0.0
642891,0.0
563534,0.0
680160,0.0
477070,0.0
109011,0.0
626747,0.0
617677,0.0
220454,0.0
98214,0.0
119422,1.0
456906,0.0
364383,1.0
106401,0.0
130565,0.0
392889,0.0
380011,1.0
755968,0.0
301146,0.0
133406,0.0
573895,0.0
302214,0.0
459932,0.0
361469,0.0
317486,1.0
565937,0.0
123358,0.0
160955,0.0
304983,0.0
325082,0.0
309210,0.0
692094,0.0
173370,0.0
633089,1.0
681563,0.0
307098,0.0
95800,0.0
335920,0.0
239954,0.0
566993,0.0
104046,0.0
713655,0.0
695395,1.0
590644,1.0
607153,0.0
640988,0.0
259756,0.0
310525,0.0
288894,0.0
83408,1.0
83608,2.0
157470,1.0
565973,0.0
141696,0.0
284380,0.0
524720,0.0
684754,0.0
176767,0.0
693346,0.0
578278,0.0
187642,0.0
288329,0.0
403691,0.0
768909,0.0
366408,0.0
254094,0.0
542327,0.0
337760,0.0
153853,0.0
617791,0.0
222733,0.0
377580,1.0
749421,0.0
440271,0.0
696529,0.0
600030,0.0
232929,0.0
364471,0.0
96013,0.0
716418,0.0
292900,0.0
113912,0.0
597338,0.0
741725,0.0
772858,0.0
747576,0.0
78586,0.0
675933,1.0
85113,0.0
688274,0.0
590213,0.0
382726,0.0
617789,1.0
548154,0.0
443553,0.0
95354,0.0
704451,0.0
157208,0.0
155085,0.0
259897,0.0
587603,0.0
633464,0.0
216024,0.0
744965,0.0
93982,0.0
499894,1.0
625170,0.0
773237,0.0
666468,0.0
225026,0.0
514014,2.0
74028,0.0
79153,0.0
103539,0.0
109831,0.0
301093,0.0
473613,0.0
674508,0.0
452529,1.0
698497,0.0
268088,0.0
348680,0.0
320657,0.0
276026,0.0
317952,0.0
752165,0.0
315948,0.0
104818,0.0
254322,0.0
574528,0.0
167964,1.0
168568,0.0
289649,0.0
606457,0.0
740130,0.0
673691,0.0
100921,0.0
302292,0.0
244688,0.0
305343,1.0
93844,0.0
361450,0.0
168481,0.0
679203,1.0
596393,0.0
95925,0.0
301836,0.0
363338,0.0
519752,0.0
92099,0.0
640439,0.0
673741,0.0
704436,0.0
406688,0.0
510467,0.0
185485,0.0
646368,0.0
82510,0.0
289568,0.0
284379,0.0
97694,0.0
384951,0.0
698173,0.0
601199,0.0
677881,0.0
264224,0.0
136423,0.0
434389,0.0
591515,0.0
527839,0.0
380726,0.0
579438,0.0
446151,0.0
84000,1.0
714251,0.0
735602,1.0
643477,0.0
484929,0.0
164533,0.0
91654,0.0
658097,0.0
517645,0.0
124185,0.0
319174,0.0
664546,0.0
302224,0.0
293861,0.0
741143,0.0
573106,0.0
637741,0.0
237531,0.0
344768,1.0
259800,0.0
77843,0.0
499895,0.0
92006,1.0
328729,0.0
230527,0.0
291733,0.0
355489,0.0
661843,1.0
177660,0.0
594255,0.0
252613,0.0
79607,0.0
516125,0.0
459170,0.0
289117,0.0
505311,0.0
222707,0.0
756301,0.0
250448,0.0
516993,0.0
680851,0.0
592637,0.0
704855,0.0
549951,0.0
590307,0.0
309220,0.0
361952,0.0
153450,1.0
698427,0.0
109492,0.0
339863,0.0
658570,0.0
686707,0.0
670335,0.0
87950,0.0
132932,0.0
222730,0.0
343873,0.0
603519,0.0
715997,0.0
364386,0.0
735599,1.0
474418,0.0
366427,0.0
289652,0.0
334213,0.0
721018,0.0
566751,0.0
310786,0.0
584400,0.0
651758,0.0
222419,0.0
134181,0.0
378945,0.0
662421,0.0
302762,0.0
680845,0.0
612953,0.0
120799,0.0
95978,0.0
117134,0.0
268757,1.0
548896,0.0
366429,0.0
604081,0.0
269437,0.0
575831,0.0
228058,0.0
278833,0.0
233107,0.0
758170,0.0
762213,0.0
168741,0.0
185044,0.0
627338,0.0
376456,0.0
443082,0.0
193852,0.0
342063,0.0
485095,0.0
645711,0.0
746996,0.0
749343,0.0
449960,0.0
260341,0.0
97547,1.0
696632,0.0
590659,0.0
387527,0.0
233606,0.0
202266,0.0
685172,0.0
362971,0.0
587914,0.0
154424,1.0
699686,0.0
690720,0.0
480995,0.0
651916,0.0
519125,0.0
698901,0.0
293939,0.0
735027,0.0
527840,0.0
617681,0.0
305055,0.0
582250,0.0
631375,0.0
236007,0.0
578347,0.0
674527,0.0
157860,0.0
482458,0.0
103352,0.0
382731,0.0
604266,0.0
159949,0.0
719106,0.0
244665,0.0
511191,1.0
107639,0.0
377596,1.0
628413,0.0
603770,0.0
579444,0.0
253479,0.0
687121,0.0
158365,0.0
665702,0.0
141726,1.0
294213,0.0
274894,0.0
391641,0.0
368739,2.0
579367,0.0
444290,0.0
612947,0.0
382734,0.0
713259,0.0
206029,0.0
580230,0.0
632416,0.0
168474,0.0
84392,1.0
378479,0.0
606485,1.0
613408,0.0
170740,0.0
444329,0.0
108851,0.0
301122,1.0
717844,0.0
164798,0.0
398054,0.0
710674,0.0
523657,0.0
243408,0.0
90690,0.0
638631,0.0
688537,0.0
757347,0.0
482204,0.0
728839,0.0
75222,0.0
379509,0.0
326552,0.0
703347,0.0
168740,0.0
344066,0.0
605316,0.0
457237,0.0
297720,0.0
468896,0.0
