601567,0.0
79154,0.0
118240,0.0
174409,0.0
93982,0.0
160955,0.0
719106,0.0
524636,0.0
122901,0.0
310524,0.0
595843,0.0
740250,0.0
105564,0.0
577101,0.0
728837,0.0
710679,0.0
678121,0.0
368505,0.0
323590,0.0
676810,0.0
703528,0.0
613910,1.0
513343,0.0
326853,0.0
304359,0.0
95157,0.0
84881,0.0
237580,0.0
569838,0.0
630004,0.0
609610,0.0
624457,0.0
103620,0.0
106586,0.0
679884,0.0
710060,0.0
434978,0.0
607171,0.0
652237,0.0
691714,0.0
197609,1.0
160946,0.0
727450,0.0
109032,0.0
517645,0.0
197611,0.0
87854,0.0
98691,0.0
616381,0.0
744357,0.0
266242,0.0
631043,0.0
178433,0.0
313576,0.0
100014,0.0
300824,0.0
713795,0.0
366409,0.0
593976,0.0
92734,0.0
631372,0.0
79137,0.0
706432,0.0
306758,0.0
222946,0.0
606463,0.0
428118,0.0
306602,0.0
307472,0.0
750441,1.0
310525,0.0
160803,0.0
286921,0.0
655608,0.0
735570,0.0
124924,0.0
173950,0.0
409451,0.0
633103,0.0
516966,0.0
703514,0.0
751008,0.0
581839,0.0
132904,0.0
291659,0.0
93849,0.0
737612,0.0
428260,1.0
98701,0.0
285071,0.0
607155,0.0
506841,0.0
296354,0.0
442444,0.0
610230,1.0
675972,0.0
633642,0.0
373102,0.0
527749,0.0
735599,1.0
771186,0.0
620651,0.0
695248,0.0
650835,0.0
359467,0.0
227926,0.0
157859,0.0
195951,1.0
282678,0.0
457698,0.0
629692,0.0
203446,0.0
698232,0.0
720699,0.0
83587,0.0
234280,0.0
639147,0.0
647811,0.0
710165,0.0
756353,0.0
577451,0.0
378768,0.0
198019,0.0
366419,0.0
312958,0.0
423975,0.0
302596,0.0
570588,0.0
235469,0.0
78260,0.0
210499,0.0
601735,0.0
719967,0.0
230408,0.0
299349,0.0
620759,0.0
422504,0.0
581266,0.0
552705,1.0
317944,0.0
455564,0.0
182935,0.0
272949,0.0
186087,0.0
737793,0.0
630467,0.0
737778,0.0
323593,0.0
237794,0.0
374294,0.0
538950,0.0
343873,0.0
176281,0.0
476085,0.0
82426,0.0
724212,0.0
313786,0.0
307189,0.0
739025,0.0
521869,0.0
381494,0.0
566215,0.0
460027,0.0
668095,0.0
490201,0.0
508288,0.0
622333,0.0
380275,0.0
465038,0.0
272701,0.0
102641,1.0
567788,0.0
633789,0.0
503591,0.0
699427,0.0
641107,0.0
232457,0.0
305920,0.0
458232,0.0
434173,0.0
516599,0.0
425328,0.0
359047,0.0
178457,0.0
107621,0.0
246010,0.0
641264,0.0
220122,0.0
197509,0.0
302348,0.0
146871,0.0
302242,0.0
313010,1.0
645711,0.0
604273,0.0
294251,0.0
382731,0.0
238220,0.0
530172,0.0
179568,0.0
102693,0.0
159067,0.0
171899,0.0
462912,0.0
245532,0.0
231990,0.0
301029,0.0
295403,0.0
624244,0.0
315905,0.0
342019,0.0
165651,0.0
98274,0.0
711012,0.0
88426,0.0
658565,0.0
169112,0.0
568451,0.0
95481,1.0
521846,0.0
629205,0.0
353589,0.0
759345,0.0
365154,0.0
629415,0.0
754419,0.0
449915,0.0
492464,0.0
289995,1.0
289118,0.0
302231,0.0
754662,0.0
684108,0.0
462311,1.0
631200,0.0
365371,0.0
463634,0.0
412632,0.0
92156,1.0
432157,0.0
374379,0.0
220453,0.0
176544,0.0
274895,0.0
359095,0.0
109867,0.0
575231,0.0
701157,0.0
266030,0.0
630147,0.0
630910,0.0
634390,0.0
571868,0.0
239450,0.0
219957,0.0
714082,0.0
303792,0.0
580065,0.0
101059,0.0
576178,0.0
378786,0.0
442482,0.0
213378,0.0
153451,0.0
141694,0.0
296776,2.0
234670,0.0
443199,0.0
745125,0.0
739885,0.0
147568,0.0
386216,0.0
508184,0.0
127553,0.0
565381,0.0
74568,0.0
302817,0.0
109463,0.0
121443,0.0
166708,0.0
164620,0.0
688520,0.0
608811,0.0
464245,0.0
228424,0.0
79999,1.0
666193,0.0
95918,0.0
465663,0.0
194893,1.0
231699,0.0
605506,0.0
99473,0.0
579448,0.0
324662,0.0
351147,1.0
304461,0.0
222583,0.0
584403,0.0
168511,0.0
503469,0.0
704153,0.0
546479,0.0
637276,0.0
372581,0.0
508155,1.0
638821,0.0
514401,0.0
702772,0.0
525397,0.0
698091,0.0
163342,0.0
299666,0.0
603942,0.0
421948,0.0
318061,0.0
306901,0.0
107422,1.0
233304,0.0
136811,1.0
